Report_Number,Date_Reported,City,Crime_Description,Victim_Age,Victim_Gender,Weapon_Used,Case_Closed,DateTime_of_Occurrence
671,,13,18,27.0,0,4,0,
672,,5,18,19.0,1,5,0,
674,,2,13,56.0,0,4,0,
675,,4,4,33.0,0,2,0,
676,,13,14,22.0,0,0,0,
677,,10,8,36.0,0,4,0,
678,,8,3,12.0,0,5,0,
679,,11,10,26.0,0,1,1,
680,,14,16,55.0,0,5,0,
681,,5,19,25.0,0,4,1,
682,,25,16,66.0,0,1,1,
683,,5,11,55.0,0,3,1,
684,,17,2,24.0,0,3,1,
686,2020-01-02,5,4,50.0,0,1,0,
687,,17,14,24.0,1,5,0,
688,,1,19,10.0,0,5,0,
689,,17,0,62.0,1,3,0,
690,,2,12,59.0,0,2,0,
691,,5,11,70.0,1,0,0,
692,2020-01-02,2,16,62.0,1,5,0,
693,,5,17,71.0,1,2,0,
694,,21,0,32.0,0,0,0,
695,2020-01-02,12,15,52.0,0,3,1,
696,,1,5,50.0,1,4,1,
697,,25,2,18.0,0,5,1,
698,2020-01-02,15,8,18.0,0,1,1,
699,,18,2,32.0,1,5,0,
700,2020-01-02,8,9,17.0,0,3,0,
701,2020-02-02,1,5,76.0,0,2,0,
702,,5,4,27.0,1,1,0,
703,2020-01-02,28,15,28.0,0,3,1,
704,,13,19,79.0,1,3,1,
705,2020-01-02,5,14,55.0,0,5,0,
706,2020-01-02,4,16,29.0,0,3,0,
707,,25,5,69.0,0,4,1,
708,,15,12,24.0,1,1,1,
709,2020-01-02,24,20,48.0,0,4,0,
711,2020-02-02,17,18,46.0,0,0,1,
712,,4,17,32.0,1,4,0,
713,2020-02-02,5,20,34.0,0,0,0,
714,,2,0,10.0,0,4,1,
715,,0,8,41.0,0,2,0,
716,2020-02-02,2,14,30.0,1,2,1,
717,2020-01-02,5,13,54.0,0,3,0,
718,2020-01-02,17,8,77.0,0,2,0,
721,2020-02-02,4,19,11.0,1,0,1,
722,,2,0,46.0,0,3,1,
723,2020-02-02,16,3,47.0,0,4,1,
724,2020-01-02,20,15,21.0,1,4,1,
725,2020-01-02,5,14,12.0,1,0,0,
726,2020-03-02,4,7,23.0,1,3,0,
727,,20,13,17.0,0,3,0,
728,2020-01-02,2,14,56.0,0,4,0,
729,,4,6,42.0,1,2,0,
730,2020-02-02,2,4,11.0,0,5,1,
731,2020-02-02,24,7,51.0,1,1,1,
732,2020-01-02,2,1,51.0,0,0,1,
733,2020-01-02,2,13,33.0,1,2,0,
734,2020-01-02,24,15,16.0,1,5,1,
735,2020-02-02,5,15,27.0,1,3,1,
736,2020-02-02,8,2,53.0,1,5,0,
737,2020-01-02,1,2,56.0,0,1,0,
739,,0,19,73.0,1,3,0,
740,2020-02-02,2,14,22.0,0,2,1,
741,2020-02-02,2,3,78.0,0,5,1,
742,2020-02-02,1,5,62.0,1,5,1,
743,2020-03-02,5,0,43.0,1,4,0,
744,2020-03-02,17,16,26.0,0,0,0,
745,2020-03-02,2,9,43.0,0,3,1,2020-02-01 23:29:00
746,2020-03-02,5,9,12.0,0,4,1,2020-02-01 00:22:00
747,2020-03-02,8,17,22.0,1,4,0,2020-02-01 13:00:00
748,2020-03-02,0,2,22.0,0,0,1,2020-02-01 22:14:00
749,2020-03-02,5,19,39.0,1,2,0,2020-02-01 09:53:00
750,2020-03-02,15,3,59.0,1,0,1,2020-02-01 10:18:00
751,2020-03-02,8,20,51.0,1,3,0,2020-02-01 20:12:00
752,2020-03-02,1,1,37.0,0,1,0,2020-02-01 14:04:00
753,2020-03-02,8,12,20.0,0,4,1,2020-02-01 09:13:00
754,2020-03-02,17,20,66.0,0,5,1,2020-02-01 17:29:00
757,2020-03-02,13,4,51.0,0,4,1,2020-02-01 05:34:00
758,2020-02-02,14,17,67.0,0,2,0,2020-02-01 07:08:00
759,2020-02-02,12,13,73.0,0,1,1,2020-02-01 02:07:00
760,2020-03-02,18,15,31.0,0,2,0,2020-02-01 16:01:00
761,2020-03-02,7,4,15.0,1,0,1,2020-02-01 19:27:00
763,2020-02-02,17,11,30.0,0,4,0,2020-02-01 02:16:00
765,2020-02-02,17,11,32.0,0,0,0,2020-02-01 11:27:00
766,2020-02-02,25,6,68.0,1,4,1,2020-02-01 10:56:00
767,2020-02-02,4,0,69.0,0,3,1,2020-02-01 20:28:00
768,2020-04-02,4,18,43.0,0,5,1,2020-02-01 20:30:00
769,2020-04-02,25,2,47.0,0,5,0,2020-02-02 18:50:00
770,2020-03-02,20,7,17.0,1,3,0,2020-02-02 15:48:00
771,2020-02-02,18,5,11.0,1,4,1,2020-02-02 12:28:00
772,2020-02-02,17,19,51.0,0,3,1,2020-02-02 14:41:00
773,2020-03-02,15,6,25.0,0,2,1,2020-02-02 15:08:00
774,2020-05-02,5,9,34.0,0,0,0,2020-02-02 18:17:00
775,2020-03-02,17,11,34.0,1,1,1,2020-02-02 08:40:00
777,2020-03-02,28,9,70.0,0,1,1,2020-02-02 17:03:00
778,2020-04-02,8,9,12.0,0,2,0,2020-02-02 12:25:00
779,2020-04-02,5,9,15.0,0,1,1,2020-02-02 17:53:00
780,2020-04-02,5,11,54.0,0,1,0,2020-02-02 06:45:00
781,2020-04-02,13,12,45.0,0,3,0,2020-02-02 14:41:00
782,2020-04-02,5,20,11.0,1,0,0,2020-02-02 02:42:00
783,2020-03-02,5,6,35.0,0,3,0,2020-02-02 11:15:00
786,2020-03-02,17,2,44.0,0,0,1,2020-02-02 22:04:00
787,2020-03-02,25,9,52.0,0,4,0,2020-02-02 02:10:00
788,2020-02-02,18,12,46.0,1,3,1,2020-02-02 14:40:00
789,2020-05-02,24,12,25.0,1,0,1,2020-02-02 19:16:00
790,2020-03-02,14,0,62.0,0,5,1,2020-02-02 17:51:00
791,2020-03-02,9,20,41.0,0,2,1,2020-02-02 02:46:00
792,2020-03-02,18,0,63.0,1,5,0,2020-02-02 08:30:00
793,2020-04-02,21,9,19.0,0,0,0,2020-02-03 11:16:00
794,2020-05-02,3,16,12.0,0,4,0,2020-02-03 07:45:00
796,2020-04-02,23,13,50.0,0,1,0,2020-02-03 00:33:00
798,2020-03-02,14,17,42.0,0,5,0,2020-02-03 14:58:00
799,2020-05-02,8,18,23.0,0,3,0,2020-02-03 18:46:00
800,2020-04-02,3,13,12.0,0,0,0,2020-02-03 21:45:00
801,2020-05-02,17,12,57.0,0,3,0,2020-02-03 12:23:00
802,2020-05-02,17,14,73.0,1,0,1,2020-02-03 04:52:00
804,2020-03-02,17,3,52.0,1,4,0,2020-02-03 10:51:00
805,2020-04-02,25,13,20.0,1,1,0,2020-02-03 10:23:00
806,2020-05-02,2,17,15.0,1,4,0,2020-02-03 18:22:00
807,2020-04-02,17,5,14.0,0,4,1,2020-02-03 14:32:00
808,2020-06-02,2,3,57.0,1,0,1,2020-02-03 22:21:00
809,2020-05-02,24,4,53.0,1,4,0,2020-02-03 00:37:00
810,2020-05-02,4,8,46.0,1,1,1,2020-02-03 14:41:00
811,2020-06-02,13,9,29.0,0,0,1,2020-02-03 22:00:00
813,2020-04-02,15,7,75.0,0,5,0,2020-02-03 00:36:00
814,2020-06-02,3,8,20.0,0,1,0,2020-02-03 11:41:00
816,2020-05-02,7,8,64.0,1,1,0,2020-02-03 00:27:00
817,2020-06-02,12,20,16.0,0,4,1,2020-02-04 13:14:00
818,2020-05-02,8,1,67.0,0,3,0,2020-02-04 11:08:00
821,2020-06-02,8,8,76.0,0,0,1,2020-02-04 01:12:00
822,2020-05-02,21,9,13.0,0,0,0,2020-02-04 20:00:00
823,2020-06-02,13,1,34.0,0,4,1,2020-02-04 20:28:00
824,2020-04-02,13,2,65.0,1,4,0,2020-02-04 16:15:00
825,2020-04-02,7,3,54.0,1,4,0,2020-02-04 17:08:00
826,2020-05-02,2,14,68.0,0,3,1,2020-02-04 09:21:00
827,2020-07-02,3,20,18.0,0,0,0,2020-02-04 02:46:00
828,2020-06-02,21,5,46.0,0,1,0,2020-02-04 02:26:00
829,2020-05-02,0,16,75.0,1,1,0,2020-02-04 14:02:00
831,2020-04-02,19,18,67.0,0,2,1,2020-02-04 17:02:00
832,2020-07-02,12,17,38.0,0,4,0,2020-02-04 13:55:00
833,2020-05-02,17,4,14.0,1,3,1,2020-02-04 18:46:00
834,2020-04-02,4,5,16.0,0,5,1,2020-02-04 16:24:00
835,2020-06-02,8,16,36.0,0,3,0,2020-02-04 09:03:00
836,2020-06-02,20,0,52.0,1,3,0,2020-02-04 07:54:00
837,2020-06-02,21,0,28.0,0,4,1,2020-02-04 01:22:00
838,2020-06-02,5,20,41.0,0,3,0,2020-02-04 14:09:00
839,2020-07-02,13,18,66.0,1,4,1,2020-02-04 16:26:00
840,2020-07-02,8,10,35.0,0,2,0,2020-02-04 13:29:00
841,2020-06-02,24,6,22.0,1,1,1,2020-02-05 08:16:00
842,2020-05-02,28,0,63.0,0,5,1,2020-02-05 08:44:00
843,2020-07-02,15,7,72.0,0,2,1,2020-02-05 07:10:00
844,2020-06-02,4,11,52.0,0,2,0,2020-02-05 06:58:00
845,2020-07-02,11,5,23.0,0,5,1,2020-02-05 15:56:00
847,2020-05-02,10,20,36.0,0,2,0,2020-02-05 05:04:00
849,2020-06-02,21,14,53.0,1,5,1,2020-02-05 12:16:00
850,2020-05-02,4,9,36.0,0,3,0,2020-02-05 04:14:00
851,2020-05-02,17,8,49.0,1,3,1,2020-02-05 05:37:00
853,2020-06-02,2,19,13.0,1,1,1,2020-02-05 10:14:00
854,2020-06-02,24,0,75.0,1,1,1,2020-02-05 06:00:00
855,2020-06-02,5,18,10.0,0,5,1,2020-02-05 23:25:00
856,2020-07-02,17,19,38.0,0,4,0,2020-02-05 01:03:00
857,2020-07-02,13,13,32.0,0,0,1,2020-02-05 00:07:00
858,2020-07-02,17,5,67.0,1,2,1,2020-02-05 12:48:00
860,2020-07-02,12,13,12.0,1,3,1,2020-02-05 08:52:00
861,2020-06-02,19,5,45.0,0,3,1,2020-02-05 07:48:00
862,2020-06-02,14,4,74.0,1,5,1,2020-02-05 03:02:00
864,2020-07-02,9,16,50.0,0,0,1,2020-02-05 14:14:00
865,2020-08-02,25,17,59.0,0,2,1,2020-02-06 12:51:00
867,2020-08-02,21,16,71.0,0,0,1,2020-02-06 11:31:00
868,2020-07-02,17,19,22.0,0,3,1,2020-02-06 05:16:00
869,2020-09-02,13,17,57.0,1,3,0,2020-02-06 09:11:00
870,2020-08-02,23,6,65.0,0,0,1,2020-02-06 07:03:00
871,2020-08-02,15,10,59.0,0,2,0,2020-02-06 09:45:00
872,2020-07-02,2,11,60.0,0,4,0,2020-02-06 00:30:00
874,2020-06-02,3,16,58.0,1,5,0,2020-02-06 04:02:00
875,2020-07-02,18,18,72.0,1,4,0,2020-02-06 07:59:00
876,2020-08-02,4,12,65.0,1,3,0,2020-02-06 03:46:00
877,2020-08-02,17,18,75.0,0,1,0,2020-02-06 02:20:00
878,2020-07-02,4,3,10.0,1,4,1,2020-02-06 09:23:00
879,2020-08-02,8,4,42.0,0,5,0,2020-02-06 07:20:00
880,2020-07-02,25,19,73.0,0,5,0,2020-02-06 04:34:00
881,2020-09-02,2,11,25.0,0,5,1,2020-02-06 23:22:00
882,2020-09-02,4,19,45.0,0,1,1,2020-02-06 10:48:00
883,2020-09-02,4,6,38.0,1,3,1,2020-02-06 22:13:00
884,2020-08-02,5,20,17.0,1,4,1,2020-02-06 21:26:00
885,2020-08-02,21,12,70.0,1,3,0,2020-02-06 21:57:00
886,2020-07-02,17,9,27.0,1,0,0,2020-02-06 14:34:00
887,2020-08-02,2,0,62.0,1,2,0,2020-02-06 05:01:00
888,2020-07-02,14,15,79.0,1,5,0,2020-02-06 20:12:00
889,2020-09-02,2,11,79.0,0,1,1,2020-02-07 19:36:00
890,2020-07-02,27,15,19.0,1,2,1,2020-02-07 22:39:00
891,2020-07-02,5,0,37.0,0,0,1,2020-02-07 02:14:00
892,2020-08-02,13,15,31.0,1,3,0,2020-02-07 08:45:00
893,2020-08-02,8,18,34.0,1,5,1,2020-02-07 21:49:00
894,2020-08-02,7,20,18.0,1,0,0,2020-02-07 17:09:00
895,2020-08-02,2,5,49.0,0,5,1,2020-02-07 00:09:00
896,2020-09-02,20,15,42.0,0,1,0,2020-02-07 12:14:00
897,2020-08-02,21,2,56.0,0,0,0,2020-02-07 09:21:00
898,2020-09-02,2,0,76.0,0,0,1,2020-02-07 18:38:00
899,2020-10-02,22,14,58.0,0,2,1,2020-02-07 03:59:00
900,2020-08-02,8,18,77.0,1,3,1,2020-02-07 19:16:00
901,2020-09-02,5,0,68.0,0,2,0,2020-02-07 21:40:00
902,2020-10-02,8,20,63.0,0,2,0,2020-02-07 18:14:00
903,2020-08-02,24,18,65.0,0,3,1,2020-02-07 04:34:00
904,2020-07-02,14,18,62.0,1,4,1,2020-02-07 22:02:00
905,2020-09-02,5,8,53.0,0,0,0,2020-02-07 16:37:00
906,2020-10-02,2,7,17.0,0,2,1,2020-02-07 03:52:00
907,2020-09-02,16,15,67.0,1,4,0,2020-02-07 12:01:00
908,2020-10-02,1,12,57.0,1,1,1,2020-02-07 04:48:00
910,2020-08-02,2,6,29.0,1,1,0,2020-02-07 15:27:00
911,2020-10-02,17,2,27.0,1,3,1,2020-02-07 21:04:00
912,2020-08-02,15,7,25.0,0,3,0,2020-02-07 08:12:00
913,2020-08-02,5,1,28.0,0,0,1,2020-02-08 14:07:00
914,2020-08-02,10,13,20.0,0,2,1,2020-02-08 04:06:00
915,2020-09-02,13,18,44.0,1,0,1,2020-02-08 17:26:00
916,2020-08-02,13,13,30.0,0,3,1,2020-02-08 11:57:00
918,2020-08-02,23,11,40.0,0,4,1,2020-02-08 09:01:00
919,2020-09-02,7,8,36.0,0,2,1,2020-02-08 01:07:00
920,2020-10-02,12,18,74.0,1,5,1,2020-02-08 06:31:00
922,2020-08-02,5,10,30.0,0,4,0,2020-02-08 12:26:00
923,2020-10-02,21,8,72.0,1,4,1,2020-02-08 17:11:00
924,2020-10-02,24,11,21.0,0,2,0,2020-02-08 05:48:00
925,2020-08-02,15,2,11.0,0,1,1,2020-02-08 08:16:00
927,2020-10-02,7,14,27.0,0,3,0,2020-02-08 15:45:00
929,2020-09-02,5,16,36.0,0,5,0,2020-02-08 00:31:00
930,2020-10-02,17,15,16.0,0,2,1,2020-02-08 10:26:00
931,2020-11-02,8,20,18.0,0,5,0,2020-02-08 03:20:00
932,2020-10-02,27,5,37.0,0,2,0,2020-02-08 13:45:00
933,2020-11-02,24,7,52.0,0,3,1,2020-02-08 08:06:00
934,2020-11-02,2,2,49.0,0,0,0,2020-02-08 20:43:00
935,2020-11-02,13,8,16.0,0,4,1,2020-02-08 15:27:00
936,2020-11-02,26,19,15.0,0,2,1,2020-02-08 12:35:00
937,2020-11-02,14,18,23.0,0,5,0,2020-02-09 06:37:00
939,2020-10-02,4,5,58.0,1,3,1,2020-02-09 17:43:00
940,2020-09-02,7,11,52.0,0,3,1,2020-02-09 06:09:00
941,2020-10-02,22,1,26.0,0,0,1,2020-02-09 07:23:00
942,2020-09-02,20,11,36.0,0,5,1,2020-02-09 06:44:00
943,2020-10-02,5,1,73.0,0,5,0,2020-02-09 00:57:00
944,2020-11-02,10,15,61.0,0,1,0,2020-02-09 19:02:00
945,2020-11-02,8,4,64.0,1,5,1,2020-02-09 11:57:00
946,2020-09-02,21,4,25.0,0,3,0,2020-02-09 09:06:00
947,2020-11-02,2,19,76.0,1,5,0,2020-02-09 07:12:00
948,2020-10-02,8,9,55.0,0,3,1,2020-02-09 01:52:00
949,2020-10-02,6,14,44.0,0,0,1,2020-02-09 18:46:00
950,2020-10-02,5,20,11.0,1,5,1,2020-02-09 15:32:00
951,2020-11-02,14,10,72.0,0,0,1,2020-02-09 09:47:00
952,2020-12-02,5,6,63.0,1,0,0,2020-02-09 06:57:00
953,2020-11-02,8,15,79.0,1,5,1,2020-02-09 00:07:00
954,2020-10-02,5,2,49.0,1,3,0,2020-02-09 13:35:00
955,2020-11-02,5,17,20.0,1,4,0,2020-02-09 01:40:00
956,2020-10-02,17,17,69.0,1,1,1,2020-02-09 00:38:00
957,2020-12-02,8,2,61.0,0,5,1,2020-02-09 05:49:00
958,2020-10-02,8,20,33.0,1,2,1,2020-02-09 22:18:00
960,2020-10-02,10,18,48.0,0,0,0,2020-02-09 13:16:00
961,2020-11-02,3,3,29.0,1,2,0,2020-02-10 06:38:00
963,2020-11-02,5,0,41.0,0,0,0,2020-02-10 06:22:00
964,2020-11-02,12,13,32.0,0,2,1,2020-02-10 06:33:00
965,2020-10-02,13,4,41.0,0,5,1,2020-02-10 00:43:00
966,2020-12-02,24,4,57.0,0,1,0,2020-02-10 02:44:00
967,2020-11-02,5,16,50.0,0,1,1,2020-02-10 05:10:00
968,2020-10-02,14,6,15.0,0,4,1,2020-02-10 00:43:00
970,2020-10-02,17,9,70.0,0,5,1,2020-02-10 21:26:00
973,2020-10-02,2,19,72.0,1,0,0,2020-02-10 00:37:00
974,2020-12-02,17,9,23.0,0,1,1,2020-02-10 15:19:00
975,2020-12-02,13,9,55.0,1,4,1,2020-02-10 22:03:00
976,2020-11-02,5,9,37.0,1,5,1,2020-02-10 11:27:00
977,2020-11-02,14,6,66.0,0,4,1,2020-02-10 00:48:00
978,,4,1,14.0,0,1,1,2020-02-10 09:12:00
979,,9,19,32.0,1,5,0,2020-02-10 16:49:00
980,,10,5,61.0,0,3,1,2020-02-10 03:16:00
981,2020-11-02,17,13,15.0,0,1,1,2020-02-10 21:29:00
982,,18,9,60.0,0,3,0,2020-02-10 07:58:00
983,,7,1,35.0,0,5,0,2020-02-10 02:46:00
984,2020-11-02,3,15,69.0,1,4,1,2020-02-10 00:41:00
985,2020-11-02,18,3,42.0,0,4,1,2020-02-11 22:45:00
986,2020-12-02,10,17,50.0,1,2,1,2020-02-11 11:01:00
987,,17,1,44.0,0,5,1,2020-02-11 20:52:00
989,2020-11-02,12,2,36.0,1,0,1,2020-02-11 04:56:00
990,2020-11-02,13,1,79.0,0,0,0,2020-02-11 19:22:00
991,2020-11-02,21,8,54.0,0,5,1,2020-02-11 23:25:00
992,2020-11-02,12,10,44.0,1,4,0,2020-02-11 22:08:00
993,2020-11-02,18,15,44.0,0,5,1,2020-02-11 00:29:00
994,2020-12-02,17,1,72.0,0,3,0,2020-02-11 04:32:00
995,2020-12-02,5,6,26.0,0,0,0,2020-02-11 19:04:00
996,,13,6,30.0,0,4,0,2020-02-11 02:19:00
997,,8,15,14.0,1,2,1,2020-02-11 08:14:00
999,,10,15,30.0,1,5,1,2020-02-11 19:09:00
1000,,17,16,14.0,1,1,1,2020-02-11 14:34:00
1001,,3,8,46.0,0,3,0,2020-02-11 17:17:00
1003,,2,17,21.0,0,0,0,2020-02-11 15:44:00
1004,,17,0,60.0,0,5,0,2020-02-11 23:10:00
1006,,24,2,15.0,1,1,1,2020-02-11 14:57:00
1007,,5,17,73.0,0,5,1,2020-02-11 18:07:00
1008,2020-12-02,8,14,64.0,0,5,0,2020-02-11 22:23:00
1009,2020-12-02,4,5,31.0,0,1,1,2020-02-12 19:41:00
1011,2020-12-02,1,20,14.0,0,2,0,2020-02-12 16:49:00
1012,,13,3,70.0,0,5,0,2020-02-12 06:04:00
1014,,10,11,42.0,0,2,0,2020-02-12 00:55:00
1015,,14,17,41.0,0,2,1,2020-02-12 22:57:00
1016,2020-12-02,24,14,63.0,0,0,0,2020-02-12 02:39:00
1017,,2,17,34.0,0,2,0,2020-02-12 22:00:00
1018,,21,10,55.0,1,4,0,2020-02-12 13:02:00
1019,,4,10,55.0,0,4,0,2020-02-12 13:53:00
1020,2020-12-02,21,10,55.0,0,0,0,2020-02-12 11:07:00
1021,2020-12-02,6,13,34.0,0,0,0,2020-02-12 01:44:00
1022,2020-12-02,14,15,38.0,0,1,1,2020-02-12 01:51:00
1023,,13,3,55.0,0,2,0,2020-02-12 15:00:00
1024,,2,6,56.0,1,5,1,2020-02-12 03:56:00
1025,2020-12-02,5,19,39.0,0,0,0,2020-02-12 09:41:00
1027,,1,4,53.0,0,0,1,2020-02-12 18:48:00
1028,,10,10,62.0,1,1,0,2020-02-12 10:39:00
1029,,24,9,18.0,0,3,1,2020-02-12 11:22:00
1030,,3,3,52.0,1,3,1,2020-02-12 18:33:00
1031,,5,19,27.0,1,4,0,2020-02-12 19:49:00
1032,,17,0,41.0,0,2,1,2020-02-12 13:48:00
1035,,10,19,36.0,1,1,0,
1036,,1,18,41.0,0,3,1,
1037,,13,13,60.0,0,0,1,
1038,,21,11,73.0,1,4,1,
1039,,13,11,56.0,1,4,0,
1043,,7,11,36.0,0,3,1,
1045,,2,18,35.0,0,3,0,
1046,,6,18,42.0,0,5,0,
1047,,17,10,66.0,0,4,0,
1049,,1,8,22.0,0,2,0,
1051,,5,9,42.0,0,1,1,
1052,,4,20,32.0,0,5,1,
1054,,7,9,14.0,1,0,1,
1055,,10,11,25.0,0,3,0,
1056,,24,16,48.0,1,0,0,
1057,,8,10,16.0,0,3,1,
1058,,7,9,27.0,1,1,1,
1059,,20,17,13.0,1,4,1,
1060,,4,4,16.0,1,1,0,
1062,,25,7,42.0,1,1,0,
1063,,15,19,60.0,0,1,1,
1064,,15,3,62.0,0,0,1,
1065,,8,11,22.0,0,1,0,
1066,,17,14,47.0,1,0,0,
1067,,14,15,31.0,0,3,0,
1068,,1,2,32.0,0,1,0,
1069,,4,12,18.0,0,2,1,
1070,,5,0,53.0,1,1,0,
1071,,1,11,35.0,0,4,1,
1072,,12,12,57.0,0,5,1,
1073,,17,6,42.0,0,1,0,
1074,,21,0,19.0,0,2,0,
1075,,7,20,17.0,0,4,0,
1077,,13,2,50.0,0,1,1,
1078,,8,19,50.0,1,1,0,
1079,,4,0,64.0,0,4,1,
1080,,13,7,67.0,0,3,1,
1082,,2,2,66.0,1,1,1,
1083,,17,14,16.0,0,2,0,
1084,,8,20,57.0,0,0,1,
1085,,1,18,28.0,1,1,1,
1086,,1,7,45.0,1,3,1,
1087,,5,12,34.0,0,2,1,
1088,,5,8,42.0,0,2,0,
1089,,5,8,72.0,0,2,1,
1090,,27,10,79.0,0,3,1,
1092,,13,17,56.0,1,5,0,
1093,,9,18,41.0,0,1,0,
1094,,12,13,36.0,1,3,1,
1096,,27,8,36.0,0,0,1,
1097,,22,20,73.0,0,1,1,
1098,,25,4,52.0,0,3,1,
1100,,2,18,72.0,0,0,0,
1101,,10,9,34.0,0,3,0,
1102,,12,19,76.0,1,3,1,
1103,,17,20,61.0,0,2,1,
1104,,8,14,66.0,1,1,1,
1106,,5,15,53.0,0,0,1,
1107,,25,5,42.0,0,0,0,
1108,,2,1,46.0,0,4,1,
1109,,21,0,25.0,0,4,0,
1110,,13,3,39.0,0,0,1,
1111,,5,15,60.0,1,1,0,
1113,,21,2,25.0,0,1,1,
1115,,16,16,40.0,1,4,1,
1116,,17,4,56.0,1,2,1,
1118,,14,15,18.0,1,0,0,
1119,,16,20,76.0,0,4,0,
1120,,5,12,23.0,0,5,1,
1121,,4,1,33.0,1,0,0,
1122,,18,8,41.0,0,3,0,
1123,,2,11,27.0,0,1,0,
1124,,7,1,37.0,0,5,0,
1126,,3,15,41.0,0,0,0,
1127,,2,7,63.0,1,4,1,
1129,,12,18,65.0,0,2,0,
1130,,5,10,78.0,0,5,0,
1132,,21,4,75.0,1,0,0,
1133,,2,12,60.0,1,5,1,
1134,,5,16,34.0,1,1,0,
1135,,13,11,10.0,0,2,1,
1136,,12,9,69.0,1,5,1,
1137,,18,14,34.0,1,3,0,
1138,,17,18,67.0,0,3,0,
1139,,17,20,40.0,0,0,1,
1140,,18,19,56.0,0,4,0,
1141,,8,7,16.0,0,0,1,
1142,,10,13,66.0,0,1,1,
1143,,6,8,63.0,0,1,0,
1144,,24,0,54.0,1,4,1,
1145,,17,4,45.0,0,1,1,
1146,,10,6,56.0,0,4,0,
1147,,21,9,62.0,0,4,1,
1149,,8,16,64.0,0,3,0,
1151,,10,20,30.0,0,5,1,
1152,,17,0,38.0,1,5,1,
1156,,3,13,31.0,0,5,0,
1157,,2,18,26.0,0,3,1,
1159,,7,15,15.0,0,1,0,
1160,,11,1,67.0,1,5,1,
1161,,10,15,32.0,0,1,1,
1163,,20,19,73.0,0,2,0,
1164,,4,1,12.0,0,0,0,
1165,,2,8,57.0,0,5,1,
1166,,7,15,78.0,1,0,0,
1167,,13,1,73.0,1,3,1,
1168,,9,20,46.0,1,5,0,
1169,,5,8,69.0,1,1,1,
1170,,1,20,36.0,1,1,0,
1171,,8,7,56.0,1,4,0,
1172,,14,0,38.0,0,3,0,
1173,,17,8,31.0,0,4,1,
1174,,12,9,67.0,0,1,1,
1175,,14,12,54.0,0,1,1,
1176,,28,7,10.0,0,0,0,
1179,,10,9,71.0,0,5,1,
1181,,24,15,73.0,0,2,1,
1183,,1,11,77.0,0,3,1,
1184,,12,12,55.0,0,3,1,
1185,,1,14,64.0,1,4,0,
1186,,8,7,25.0,0,4,1,
1187,,5,6,75.0,0,0,1,
1188,,2,10,70.0,0,0,1,
1189,,17,17,39.0,0,1,0,
1190,,8,13,27.0,1,5,1,
1191,,28,4,76.0,0,4,0,
1192,,17,20,65.0,0,5,0,
1193,,12,13,12.0,0,3,0,
1194,,20,1,55.0,0,5,0,
1196,,17,15,43.0,1,4,1,
1197,,2,4,65.0,0,0,1,
1198,,21,19,64.0,0,3,0,
1199,,16,15,52.0,0,0,1,
1200,,4,3,72.0,1,5,0,
1201,,17,1,24.0,0,5,0,
1202,,1,8,23.0,1,1,1,
1203,,13,20,14.0,0,3,1,
1204,,17,3,23.0,0,5,1,
1205,,21,5,64.0,1,3,0,
1206,,12,3,25.0,0,1,1,
1207,,1,4,41.0,1,4,0,
1208,,13,10,52.0,1,3,0,
1210,,3,10,42.0,1,3,1,
1211,,12,12,53.0,0,3,1,
1212,,2,8,76.0,1,0,0,
1213,,4,13,73.0,0,4,1,
1214,,17,13,62.0,0,2,0,
1215,,16,8,38.0,0,4,1,
1216,,20,18,39.0,1,4,0,
1217,,21,15,60.0,1,1,1,
1218,,5,5,79.0,0,5,0,
1219,,17,1,43.0,1,0,0,
1220,,2,17,79.0,1,1,0,
1221,,7,8,21.0,0,2,1,
1223,,10,2,13.0,0,3,0,
1225,,5,16,56.0,0,2,0,
1226,,17,17,44.0,0,3,1,
1227,,27,7,62.0,1,4,0,
1228,,17,3,40.0,0,4,0,
1229,,17,11,73.0,1,0,1,
1231,,13,9,70.0,0,0,0,
1233,,15,12,41.0,0,4,0,
1234,,21,1,22.0,0,3,0,
1235,,21,2,62.0,1,4,1,
1236,,10,11,30.0,0,3,0,
1237,,13,5,56.0,0,3,0,
1238,,2,1,51.0,0,0,1,
1240,,24,17,32.0,1,3,0,
1241,,17,9,40.0,1,4,1,
1242,,8,8,28.0,0,0,1,
1243,,21,3,55.0,0,4,1,
1244,,5,0,14.0,1,3,0,
1245,,17,9,14.0,0,0,0,
1246,,21,13,43.0,1,5,1,
1247,,13,0,76.0,1,5,0,
1248,,8,14,17.0,1,2,1,
1249,,5,11,24.0,0,1,1,
1251,,8,10,31.0,1,2,0,
1253,,15,13,27.0,0,5,0,
1255,,12,3,55.0,1,2,1,
1257,,0,17,74.0,1,4,1,
1259,,3,13,61.0,0,2,0,
1260,,2,4,65.0,1,2,1,
1261,,5,3,66.0,1,0,1,
1262,,5,9,21.0,0,2,1,
1263,,21,10,49.0,0,0,0,
1264,,17,8,30.0,0,0,0,
1265,,0,8,76.0,1,1,1,
1266,,13,0,22.0,1,5,0,
1267,,5,13,58.0,0,4,1,
1269,,10,3,53.0,0,2,0,
1270,,8,16,49.0,1,2,1,
1272,,4,2,30.0,0,0,0,
1273,,5,8,16.0,1,1,0,
1274,,21,14,73.0,1,5,0,
1276,,12,20,59.0,0,4,0,
